tag,model,mode,freq,size_mb,storage,network,num_iterations,wall_time_cycles,gpu_time_cycles,comm_time_cycles,overlap_cycles,baseline_wall_time_cycles,overhead_pct,astra_returncode,sim_seconds,trace_key,workload
main,bert,sync,50,3500,nvme_std,network_8_balanced,200,24584576800,6116849600,18467727200,0,18467880800,33.12072,0,15.4,bert_sync_n50_sz3500MB_nvme_std_200iter_43353c2130,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,50,4000,nvme_std,network_8_balanced,200,19865980804,1398253604,18467727200,0,18467880800,7.57044,0,17.38,bert_checkfreq_like_n50_sz4000MB_nvme_std_200iter_f0828a03c1,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,50,4000,nvme_std,network_8_balanced,200,25458384800,6990657600,18467727200,0,18467880800,37.85223,0,16.48,bert_sync_n50_sz4000MB_nvme_std_200iter_2158b27b91,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,50,4500,nvme_std,network_8_balanced,200,20040744804,1573017604,18467727200,0,18467880800,8.51675,0,15.45,bert_checkfreq_like_n50_sz4500MB_nvme_std_200iter_fa5e6f9ff4,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,50,4500,nvme_std,network_8_balanced,200,26332200800,7864473600,18467727200,0,18467880800,42.58377,0,16.61,bert_sync_n50_sz4500MB_nvme_std_200iter_fdb95dfcaf,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,50,5000,nvme_std,network_8_balanced,200,20215508804,1747781604,18467727200,0,18467880800,9.46307,0,17.87,bert_checkfreq_like_n50_sz5000MB_nvme_std_200iter_f30978584c,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,50,5000,nvme_std,network_8_balanced,200,27206016800,8738289600,18467727200,0,18467880800,47.31532,0,16.63,bert_sync_n50_sz5000MB_nvme_std_200iter_0213dd04f2,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,60,500,nvme_std,network_8_balanced,200,18642644804,174917604,18467727200,0,18467880800,0.94631,0,16.72,bert_checkfreq_like_n60_sz500MB_nvme_std_200iter_ba5638b27b,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,60,500,nvme_std,network_8_balanced,200,19341696800,873969600,18467727200,0,18467880800,4.73154,0,19.73,bert_sync_n60_sz500MB_nvme_std_200iter_58e1039098,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,60,1000,nvme_std,network_8_balanced,200,18817404804,349677604,18467727200,0,18467880800,1.8926,0,17.13,bert_checkfreq_like_n60_sz1000MB_nvme_std_200iter_465bf1e540,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,60,1000,nvme_std,network_8_balanced,200,20215504800,1747777600,18467727200,0,18467880800,9.46305,0,14.84,bert_sync_n60_sz1000MB_nvme_std_200iter_7cce6f0bba,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,60,1500,nvme_std,network_8_balanced,200,18992168804,524441604,18467727200,0,18467880800,2.83892,0,14.38,bert_checkfreq_like_n60_sz1500MB_nvme_std_200iter_ea20aef37b,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,60,1500,nvme_std,network_8_balanced,200,21089320800,2621593600,18467727200,0,18467880800,14.19459,0,13.96,bert_sync_n60_sz1500MB_nvme_std_200iter_4aaefeb18b,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,60,2000,nvme_std,network_8_balanced,200,19166932804,699205604,18467727200,0,18467880800,3.78523,0,13.09,bert_checkfreq_like_n60_sz2000MB_nvme_std_200iter_072c489469,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,60,2000,nvme_std,network_8_balanced,200,21963136800,3495409600,18467727200,0,18467880800,18.92613,0,15.33,bert_sync_n60_sz2000MB_nvme_std_200iter_659b5ba14e,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,60,2500,nvme_std,network_8_balanced,200,19341692804,873965604,18467727200,0,18467880800,4.73152,0,15.67,bert_checkfreq_like_n60_sz2500MB_nvme_std_200iter_f3d60e003c,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,60,2500,nvme_std,network_8_balanced,200,22836944800,4369217600,18467727200,0,18467880800,23.65764,0,16.07,bert_sync_n60_sz2500MB_nvme_std_200iter_af6faf8bcd,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,60,3000,nvme_std,network_8_balanced,200,19516456804,1048729604,18467727200,0,18467880800,5.67784,0,18.01,bert_checkfreq_like_n60_sz3000MB_nvme_std_200iter_72a3d4ff7f,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,60,3000,nvme_std,network_8_balanced,200,23710760800,5243033600,18467727200,0,18467880800,28.38918,0,16.05,bert_sync_n60_sz3000MB_nvme_std_200iter_c55c3200bc,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,60,3500,nvme_std,network_8_balanced,200,19691220804,1223493604,18467727200,0,18467880800,6.62415,0,16.44,bert_checkfreq_like_n60_sz3500MB_nvme_std_200iter_eec3200514,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,60,3500,nvme_std,network_8_balanced,200,24584576800,6116849600,18467727200,0,18467880800,33.12072,0,16.33,bert_sync_n60_sz3500MB_nvme_std_200iter_b8673aca52,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,60,4000,nvme_std,network_8_balanced,200,19865980804,1398253604,18467727200,0,18467880800,7.57044,0,16.5,bert_checkfreq_like_n60_sz4000MB_nvme_std_200iter_667a7cfaa9,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,60,4000,nvme_std,network_8_balanced,200,25458384800,6990657600,18467727200,0,18467880800,37.85223,0,16.54,bert_sync_n60_sz4000MB_nvme_std_200iter_0c0e0412ca,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,60,4500,nvme_std,network_8_balanced,200,20040744804,1573017604,18467727200,0,18467880800,8.51675,0,16.74,bert_checkfreq_like_n60_sz4500MB_nvme_std_200iter_8532793f1b,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,60,4500,nvme_std,network_8_balanced,200,26332200800,7864473600,18467727200,0,18467880800,42.58377,0,16.2,bert_sync_n60_sz4500MB_nvme_std_200iter_d233fc4aaa,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,60,5000,nvme_std,network_8_balanced,200,20215508804,1747781604,18467727200,0,18467880800,9.46307,0,14.12,bert_checkfreq_like_n60_sz5000MB_nvme_std_200iter_402787d678,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,60,5000,nvme_std,network_8_balanced,200,27206016800,8738289600,18467727200,0,18467880800,47.31532,0,12.97,bert_sync_n60_sz5000MB_nvme_std_200iter_d476907202,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,70,500,nvme_std,network_8_balanced,200,18598953803,131226603,18467727200,0,18467880800,0.70973,0,16.25,bert_checkfreq_like_n70_sz500MB_nvme_std_200iter_e4d2dea1ae,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,70,500,nvme_std,network_8_balanced,200,19123242800,655515600,18467727200,0,18467880800,3.54866,0,15.53,bert_sync_n70_sz500MB_nvme_std_200iter_cd95e8f723,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,70,1000,nvme_std,network_8_balanced,200,18730023803,262296603,18467727200,0,18467880800,1.41945,0,14.21,bert_checkfreq_like_n70_sz1000MB_nvme_std_200iter_b8c015969b,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,70,1000,nvme_std,network_8_balanced,200,19778598800,1310871600,18467727200,0,18467880800,7.09728,0,15.21,bert_sync_n70_sz1000MB_nvme_std_200iter_c272b8cb30,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,70,1500,nvme_std,network_8_balanced,200,18861096803,393369603,18467727200,0,18467880800,2.12919,0,33.61,bert_checkfreq_like_n70_sz1500MB_nvme_std_200iter_44d7bdbc47,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,70,1500,nvme_std,network_8_balanced,200,20433960800,1966233600,18467727200,0,18467880800,10.64594,0,26.94,bert_sync_n70_sz1500MB_nvme_std_200iter_8e08695759,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,70,2000,nvme_std,network_8_balanced,200,18992169803,524442603,18467727200,0,18467880800,2.83892,0,18.86,bert_checkfreq_like_n70_sz2000MB_nvme_std_200iter_f84fbe0696,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,70,2000,nvme_std,network_8_balanced,200,21089322800,2621595600,18467727200,0,18467880800,14.1946,0,17.53,bert_sync_n70_sz2000MB_nvme_std_200iter_659d87fcfc,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,70,2500,nvme_std,network_8_balanced,200,19123239803,655512603,18467727200,0,18467880800,3.54864,0,16.5,bert_checkfreq_like_n70_sz2500MB_nvme_std_200iter_919914b2f8,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,70,2500,nvme_std,network_8_balanced,200,21744678800,3276951600,18467727200,0,18467880800,17.74323,0,15.68,bert_sync_n70_sz2500MB_nvme_std_200iter_78a72306e7,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,70,3000,nvme_std,network_8_balanced,200,19254312803,786585603,18467727200,0,18467880800,4.25838,0,14.45,bert_checkfreq_like_n70_sz3000MB_nvme_std_200iter_85cd56d88f,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,70,3000,nvme_std,network_8_balanced,200,22400040800,3932313600,18467727200,0,18467880800,21.29189,0,14.29,bert_sync_n70_sz3000MB_nvme_std_200iter_a1b008dacd,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,70,3500,nvme_std,network_8_balanced,200,19385385803,917658603,18467727200,0,18467880800,4.96811,0,17.29,bert_checkfreq_like_n70_sz3500MB_nvme_std_200iter_de7b8840b2,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,70,3500,nvme_std,network_8_balanced,200,23055402800,4587675600,18467727200,0,18467880800,24.84054,0,17.24,bert_sync_n70_sz3500MB_nvme_std_200iter_307ef11e05,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,70,4000,nvme_std,network_8_balanced,200,19516455803,1048728603,18467727200,0,18467880800,5.67783,0,19.22,bert_checkfreq_like_n70_sz4000MB_nvme_std_200iter_6e97f820af,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,70,4000,nvme_std,network_8_balanced,200,23710758800,5243031600,18467727200,0,18467880800,28.38917,0,17.45,bert_sync_n70_sz4000MB_nvme_std_200iter_0945af6fd2,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,70,4500,nvme_std,network_8_balanced,200,19647528803,1179801603,18467727200,0,18467880800,6.38757,0,15.85,bert_checkfreq_like_n70_sz4500MB_nvme_std_200iter_a2050a597b,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,70,4500,nvme_std,network_8_balanced,200,24366120800,5898393600,18467727200,0,18467880800,31.93783,0,13.73,bert_sync_n70_sz4500MB_nvme_std_200iter_9c7c72793d,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,70,5000,nvme_std,network_8_balanced,200,19778601803,1310874603,18467727200,0,18467880800,7.0973,0,13.81,bert_checkfreq_like_n70_sz5000MB_nvme_std_200iter_68b3254b51,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,70,5000,nvme_std,network_8_balanced,200,25021482800,6553755600,18467727200,0,18467880800,35.48649,0,14.11,bert_sync_n70_sz5000MB_nvme_std_200iter_b7cd321db6,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,80,500,nvme_std,network_8_balanced,200,18598953803,131226603,18467727200,0,18467880800,0.70973,0,14.28,bert_checkfreq_like_n80_sz500MB_nvme_std_200iter_191c93adf7,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,80,500,nvme_std,network_8_balanced,200,19123242800,655515600,18467727200,0,18467880800,3.54866,0,15.3,bert_sync_n80_sz500MB_nvme_std_200iter_867de405c3,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,80,1000,nvme_std,network_8_balanced,200,18730023803,262296603,18467727200,0,18467880800,1.41945,0,16.3,bert_checkfreq_like_n80_sz1000MB_nvme_std_200iter_15edfd37c8,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,80,1000,nvme_std,network_8_balanced,200,19778598800,1310871600,18467727200,0,18467880800,7.09728,0,15.41,bert_sync_n80_sz1000MB_nvme_std_200iter_78953acd88,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,80,1500,nvme_std,network_8_balanced,200,18861096803,393369603,18467727200,0,18467880800,2.12919,0,13.71,bert_checkfreq_like_n80_sz1500MB_nvme_std_200iter_920c17545d,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,80,1500,nvme_std,network_8_balanced,200,20433960800,1966233600,18467727200,0,18467880800,10.64594,0,14.34,bert_sync_n80_sz1500MB_nvme_std_200iter_183258b1e8,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,80,2000,nvme_std,network_8_balanced,200,18992169803,524442603,18467727200,0,18467880800,2.83892,0,13.98,bert_checkfreq_like_n80_sz2000MB_nvme_std_200iter_4eeacd4a51,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,80,2000,nvme_std,network_8_balanced,200,21089322800,2621595600,18467727200,0,18467880800,14.1946,0,14.15,bert_sync_n80_sz2000MB_nvme_std_200iter_2a5feb2db0,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,80,2500,nvme_std,network_8_balanced,200,19123239803,655512603,18467727200,0,18467880800,3.54864,0,15.37,bert_checkfreq_like_n80_sz2500MB_nvme_std_200iter_8e76998953,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,80,2500,nvme_std,network_8_balanced,200,21744678800,3276951600,18467727200,0,18467880800,17.74323,0,15.41,bert_sync_n80_sz2500MB_nvme_std_200iter_239e9bf831,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,80,3000,nvme_std,network_8_balanced,200,19254312803,786585603,18467727200,0,18467880800,4.25838,0,15.55,bert_checkfreq_like_n80_sz3000MB_nvme_std_200iter_378ad910b3,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,80,3000,nvme_std,network_8_balanced,200,22400040800,3932313600,18467727200,0,18467880800,21.29189,0,14.33,bert_sync_n80_sz3000MB_nvme_std_200iter_eb67ddf486,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,80,3500,nvme_std,network_8_balanced,200,19385385803,917658603,18467727200,0,18467880800,4.96811,0,14.13,bert_checkfreq_like_n80_sz3500MB_nvme_std_200iter_9786312faf,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,80,3500,nvme_std,network_8_balanced,200,23055402800,4587675600,18467727200,0,18467880800,24.84054,0,15.98,bert_sync_n80_sz3500MB_nvme_std_200iter_72ee79e2a8,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,80,4000,nvme_std,network_8_balanced,200,19516455803,1048728603,18467727200,0,18467880800,5.67783,0,15.27,bert_checkfreq_like_n80_sz4000MB_nvme_std_200iter_cad36f7f25,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,80,4000,nvme_std,network_8_balanced,200,23710758800,5243031600,18467727200,0,18467880800,28.38917,0,14.57,bert_sync_n80_sz4000MB_nvme_std_200iter_2ecfa2352f,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,80,4500,nvme_std,network_8_balanced,200,19647528803,1179801603,18467727200,0,18467880800,6.38757,0,18.45,bert_checkfreq_like_n80_sz4500MB_nvme_std_200iter_6c8bbb5ef9,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,80,4500,nvme_std,network_8_balanced,200,24366120800,5898393600,18467727200,0,18467880800,31.93783,0,19.52,bert_sync_n80_sz4500MB_nvme_std_200iter_2092772999,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,80,5000,nvme_std,network_8_balanced,200,19778601803,1310874603,18467727200,0,18467880800,7.0973,0,16.6,bert_checkfreq_like_n80_sz5000MB_nvme_std_200iter_0abce344d4,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,80,5000,nvme_std,network_8_balanced,200,25021482800,6553755600,18467727200,0,18467880800,35.48649,0,17.18,bert_sync_n80_sz5000MB_nvme_std_200iter_4741d703cc,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,90,500,nvme_std,network_8_balanced,200,18598953803,131226603,18467727200,0,18467880800,0.70973,0,20.55,bert_checkfreq_like_n90_sz500MB_nvme_std_200iter_cab415defd,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,90,500,nvme_std,network_8_balanced,200,19123242800,655515600,18467727200,0,18467880800,3.54866,0,17.13,bert_sync_n90_sz500MB_nvme_std_200iter_5722f9fe92,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,90,1000,nvme_std,network_8_balanced,200,18730023803,262296603,18467727200,0,18467880800,1.41945,0,17.62,bert_checkfreq_like_n90_sz1000MB_nvme_std_200iter_5184a487ea,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,90,1000,nvme_std,network_8_balanced,200,19778598800,1310871600,18467727200,0,18467880800,7.09728,0,18.41,bert_sync_n90_sz1000MB_nvme_std_200iter_3d8595bf66,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,90,1500,nvme_std,network_8_balanced,200,18861096803,393369603,18467727200,0,18467880800,2.12919,0,15.04,bert_checkfreq_like_n90_sz1500MB_nvme_std_200iter_c48ae61189,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,90,1500,nvme_std,network_8_balanced,200,20433960800,1966233600,18467727200,0,18467880800,10.64594,0,15.74,bert_sync_n90_sz1500MB_nvme_std_200iter_5adf59500b,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,90,2000,nvme_std,network_8_balanced,200,18992169803,524442603,18467727200,0,18467880800,2.83892,0,15.16,bert_checkfreq_like_n90_sz2000MB_nvme_std_200iter_de54a5fed1,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,90,2000,nvme_std,network_8_balanced,200,21089322800,2621595600,18467727200,0,18467880800,14.1946,0,18.82,bert_sync_n90_sz2000MB_nvme_std_200iter_ebe0964d9d,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,90,2500,nvme_std,network_8_balanced,200,19123239803,655512603,18467727200,0,18467880800,3.54864,0,18.12,bert_checkfreq_like_n90_sz2500MB_nvme_std_200iter_790982ed6e,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,90,2500,nvme_std,network_8_balanced,200,21744678800,3276951600,18467727200,0,18467880800,17.74323,0,16.94,bert_sync_n90_sz2500MB_nvme_std_200iter_55d594c22e,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,90,3000,nvme_std,network_8_balanced,200,19254312803,786585603,18467727200,0,18467880800,4.25838,0,16.57,bert_checkfreq_like_n90_sz3000MB_nvme_std_200iter_9cd0d59727,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,90,3000,nvme_std,network_8_balanced,200,22400040800,3932313600,18467727200,0,18467880800,21.29189,0,13.93,bert_sync_n90_sz3000MB_nvme_std_200iter_6f55d06f62,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,90,3500,nvme_std,network_8_balanced,200,19385385803,917658603,18467727200,0,18467880800,4.96811,0,15.6,bert_checkfreq_like_n90_sz3500MB_nvme_std_200iter_6f71ee3348,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,90,3500,nvme_std,network_8_balanced,200,23055402800,4587675600,18467727200,0,18467880800,24.84054,0,17.68,bert_sync_n90_sz3500MB_nvme_std_200iter_51cb9e5792,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,90,4000,nvme_std,network_8_balanced,200,19516455803,1048728603,18467727200,0,18467880800,5.67783,0,16.91,bert_checkfreq_like_n90_sz4000MB_nvme_std_200iter_d8e6b25f17,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,90,4000,nvme_std,network_8_balanced,200,23710758800,5243031600,18467727200,0,18467880800,28.38917,0,16.7,bert_sync_n90_sz4000MB_nvme_std_200iter_e6091b1948,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,90,4500,nvme_std,network_8_balanced,200,19647528803,1179801603,18467727200,0,18467880800,6.38757,0,15.57,bert_checkfreq_like_n90_sz4500MB_nvme_std_200iter_50cf6b33a4,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,90,4500,nvme_std,network_8_balanced,200,24366120800,5898393600,18467727200,0,18467880800,31.93783,0,16.23,bert_sync_n90_sz4500MB_nvme_std_200iter_f6ee7a8455,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,90,5000,nvme_std,network_8_balanced,200,19778601803,1310874603,18467727200,0,18467880800,7.0973,0,15.25,bert_checkfreq_like_n90_sz5000MB_nvme_std_200iter_ce8266fa22,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,90,5000,nvme_std,network_8_balanced,200,25021482800,6553755600,18467727200,0,18467880800,35.48649,0,14.89,bert_sync_n90_sz5000MB_nvme_std_200iter_61d233fc61,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,100,500,nvme_std,network_8_balanced,200,18555262802,87535602,18467727200,0,18467880800,0.47316,0,16.36,bert_checkfreq_like_n100_sz500MB_nvme_std_200iter_3afe03c7af,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,100,500,nvme_std,network_8_balanced,200,18904788800,437061600,18467727200,0,18467880800,2.36577,0,15.79,bert_sync_n100_sz500MB_nvme_std_200iter_9de5228d0d,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,100,1000,nvme_std,network_8_balanced,200,18642642802,174915602,18467727200,0,18467880800,0.9463,0,16.46,bert_checkfreq_like_n100_sz1000MB_nvme_std_200iter_7c84e99555,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,100,1000,nvme_std,network_8_balanced,200,19341692800,873965600,18467727200,0,18467880800,4.73152,0,16.42,bert_sync_n100_sz1000MB_nvme_std_200iter_876a1f6f9b,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,100,1500,nvme_std,network_8_balanced,200,18730024802,262297602,18467727200,0,18467880800,1.41946,0,15.99,bert_checkfreq_like_n100_sz1500MB_nvme_std_200iter_761e10c096,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,100,1500,nvme_std,network_8_balanced,200,19778600800,1310873600,18467727200,0,18467880800,7.0973,0,16.28,bert_sync_n100_sz1500MB_nvme_std_200iter_503d129b42,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,100,2000,nvme_std,network_8_balanced,200,18817406802,349679602,18467727200,0,18467880800,1.89262,0,16.98,bert_checkfreq_like_n100_sz2000MB_nvme_std_200iter_dbfc0c083d,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,100,2000,nvme_std,network_8_balanced,200,20215508800,1747781600,18467727200,0,18467880800,9.46307,0,16.01,bert_sync_n100_sz2000MB_nvme_std_200iter_f4914cc74a,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,100,2500,nvme_std,network_8_balanced,200,18904786802,437059602,18467727200,0,18467880800,2.36576,0,15.55,bert_checkfreq_like_n100_sz2500MB_nvme_std_200iter_55d4c9684c,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,sync,100,2500,nvme_std,network_8_balanced,200,20652412800,2184685600,18467727200,0,18467880800,11.82882,0,16.76,bert_sync_n100_sz2500MB_nvme_std_200iter_63ff533425,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
main,bert,checkfreq_like,100,3000,nvme_std,network_8_balanced,200,18992168802,524441602,18467727200,0,18467880800,2.83892,0,15.87,bert_checkfreq_like_n100_sz3000MB_nvme_std_200iter_b2eb54215e,transformer_8dp_1pp_1tp_64B_512S_30522V_1024d_2b_100scale_200iter
